"","V1","V2","V3","V4"
"204",0.11902425966791,0.534055785277326,0.0996499726498899,0.469378278884771
"205",0.528491700327556,0.865087595215466,0.247088659594634,0.334278472446105
"206",0.314162708059885,0.854423645512267,0.551818378433984,0.294956398377461
"207",0.0595611828675361,0.217702918600491,0.465934160807436,0.442027654952503
"208",0.582095421050742,0.0852216954316412,0.822487841810299,0.119817456892093
"209",0.223213988965643,0.244452333583031,0.220835558399558,0.791178107180167
"210",0.418334521896405,0.80513585323102,0.506733583127747,0.767825711983855
"211",0.545040739485329,0.750344311995764,0.0661207548771719,0.848528267866267
"212",0.51670004663357,0.846144640865802,0.392598716776286,0.457300328568422
"213",0.122956892115264,0.162842767046365,0.813695275098684,0.277010533767752
"214",0.320900237127207,0.518237920829228,0.658210742013263,0.190038990232694
"215",0.850804570369822,0.985657894024293,0.865555458311324,0.409015458527886
"216",0.450329639708424,0.214206304168329,0.735567940262346,0.663259542047246
"217",0.0681871370801569,0.612454971790181,0.278438398588582,0.0665249819521393
"218",0.956754022088301,0.187454035094207,0.324323337796211,0.862064343610047
"219",0.687451612292124,0.773442720998677,0.440553067622573,0.606901532912161
"220",0.918521295310929,0.628766120277412,0.131048320764011,0.343292019167316
"221",0.486294595100917,0.92935972973405,0.873869657334206,0.451324572807976
"222",0.0980157286154904,0.195544743251854,0.192769534898855,0.65456730898004
"223",0.840106127325978,0.26761430200023,0.388415372452166,0.403662908027015
"224",0.11327963485316,0.287434586568935,0.69270373802233,0.730680019262779
"225",0.213747997211758,0.123945933200552,0.0449912320489862,0.510571058535217
"226",0.216111704540838,0.173744695914044,0.104490427631619,0.124616485523459
"227",0.94535415481011,0.209943508553718,0.926488216103587,0.05630769838579
"228",0.792749450336809,0.522259690157204,0.733829297447644,0.0615148957758876
"229",0.937664660974406,0.495670695124593,0.513314838098429,0.455158168927966
"230",0.305292156067278,0.422401214754209,0.0868204116714852,0.42606740838715
"231",0.795348496771351,0.398568827833847,0.0760002749712606,0.460083629223851
"232",0.198330981627639,0.899728156822468,0.690905414674365,0.878688464644032
"233",0.60772695313873,0.754781669315084,0.121987859093185,0.506666823464579
"234",0.820071883646971,0.0894334263361192,0.831390385703915,0.631149763239747
"235",0.539249980305654,0.240544053668688,0.574443031204199,0.711198267454747
"236",0.818015176925276,0.94603593397819,0.0547191809194296,0.205957776497318
"237",0.681292361654341,0.131704169058441,0.25267958651829,0.711515300556951
"238",0.679612044097989,0.252975931997477,0.129884184249012,0.232949428290262
"239",0.596463896842075,0.564291564239788,0.883411509082653,0.560393664194936
"240",0.172102959149384,0.859236375286709,0.183592362240556,0.737627715826966
"241",0.360245222819503,0.681448792528827,0.515030885269599,0.136024182356694
"242",0.27677099681925,0.320875700029678,0.297766892456982,0.578797919184768
"243",0.633005537312212,0.9090736530036,0.102068119240326,0.930592068401498
"244",0.176518678572029,0.29719695182883,0.758390331895955,0.917406057361181
"245",0.541196897993796,0.388789983388768,0.808132749738039,0.231992693503853
"246",0.0726349615245791,0.233956512757577,0.315108228960474,0.234961633091526
"247",0.525104905210901,0.346051857042725,0.102945476098518,0.188165867343944
"248",0.913623762163666,0.787187058441341,0.36695130727786,0.613284143940878
"249",0.0751815698628447,0.307546067400503,0.0695142342459543,0.807530870790859
"250",0.49033248863948,0.791218385342841,0.85034187549326,0.0818709056698052
"251",0.798764461882945,0.483797367631591,0.838850419808711,0.482619652647325
"252",0.739375927729998,0.424218290341087,0.337180924190075,0.86877413737122
"253",0.471884483140228,0.453016032389299,0.463833626541309,0.282526707636592
"254",0.872729551542351,0.715412140860821,0.935891696961064,0.816591004873293
"255",0.849020805927991,0.591848291749733,0.124476981991237,0.645789231821629
"256",0.139094184175067,0.465083061780648,0.415656819797919,0.0652077739845429
"257",0.244825884824885,0.0591071156482212,0.432334402480296,0.694805221171451
"258",0.734585078241902,0.455646126816116,0.573884886392459,0.856446420042443
"259",0.58785224827073,0.951601006798779,0.694828250308721,0.801628374343938
"260",0.0887725830550439,0.92183203554812,0.0886079697849761,0.476431485366276
"261",0.430200251298957,0.107858992225291,0.599704053784122,0.53197944932717
"262",0.381331277083206,0.780391383178066,0.000120020527392626,0.33126853809825
"263",0.363143165130501,0.745207815930314,0.753984088907351,0.355338869003379
"264",0.772246838746193,0.891613871354078,0.197554775217016,0.345776033331307
"265",0.1437176230307,0.708876085874758,0.126763901062908,0.358522060527799
"266",0.8466358492723,0.715888650008876,0.247928011483247,0.193803661187911
"267",0.848366151878477,0.102501545175245,0.845787726391905,0.411324913168126
"268",0.186163231594421,0.135414319600843,0.784877357644561,0.709934411862133
"269",0.677298630920039,0.179034735651221,0.639465862727458,0.811767886092421
"270",0.402952109679048,0.757711394429207,0.541760245276881,0.445104203851494
"271",0.91994967187522,0.402613255759435,0.666018023435692,0.671000748489584
"272",0.341285909613195,0.767010209134979,0.841604152388339,0.894273252096692
"273",0.562476892361218,0.0584830393223092,0.511479164170367,0.266424632095067
"274",0.63605706025813,0.222375942358548,0.353538272773647,0.387058071375026
"275",0.385833502523934,0.48683721998008,0.924337320917818,0.864052693635292
"276",0.824976110782009,0.407670345332673,0.44862943621053,0.580599486809557
"277",0.658849508943635,0.141728075309657,0.651136823012161,0.406681871923086
"278",0.766861022727764,0.540223509318062,0.811458024995934,0.8660840454824
"279",0.564173343827549,0.877681706616921,0.499265508757838,0.262009453115918
"280",0.655301138087109,0.250759835554886,0.401734914590405,0.576045740740706
"281",0.134198905777053,0.518981120726759,0.750289422081717,0.379312891723655
"282",0.282604792668883,0.663708231808019,0.371735496638409,0.59629665923704
"283",0.0609677689226477,0.405401158643487,0.786758935337753,0.167041114906647
"284",0.286533214497447,0.849941920766474,0.285597427239575,0.612709507865698
"285",0.845470230732047,0.834056509706258,0.356132569709859,0.782552304635756
"286",0.974038029098551,0.587816146012795,0.313902153058776,0.434097560279936
"287",0.645232957425261,0.94953076205682,0.770824425255081,0.508955203031655
"288",0.444102412334178,0.395166233584418,0.218894943730972,0.939435632481639
"289",0.421985546108335,0.563569045818211,0.630339394841077,0.800350700780816
"290",0.881795327247653,0.216306317737991,0.171823458477323,0.703440737192785
"291",0.25434807846622,0.616049154452048,0.723715198989625,0.523615794281276
"292",0.869774638090416,0.314795524288035,0.673601521790427,0.109603341670507
"293",0.798019633853609,0.672442133562041,0.564661848999759,0.749253841086424
"294",0.627519333581773,0.595145702178457,0.16271403301474,0.622752757180881
"295",0.593989039072767,0.587032526470056,0.483388407883633,0.413648541907979
"296",0.493108856920153,0.120242610285059,0.956195503591693,0.768695922861142
"297",0.190401299409568,0.77483913407661,0.117148956270955,0.121159157228789
"298",0.235780792487453,0.205410555689928,0.596450877956979,0.302320984260379
"299",0.657028040917524,0.210550653658408,0.817629295728236,0.693075073664409
"300",0.730187209720856,0.613036455004809,0.158552286819156,0.794800267055897
"301",0.336088039466579,0.248036616489823,0.475741476653742,0.778538079750059
"302",0.301088850036862,0.284044145701254,0.578643297494522,0.0985742056582655
"303",0.637318953963196,0.543335402549378,0.772309995535761,0.394723787008718
"304",0.890177606001629,0.838396543823515,0.709652044085254,0.391103343927701
"305",0.303441953104588,0.819034688420195,0.333421751803253,0.211697876847549
"306",0.294762925546217,0.793220958765264,0.632924725059753,0.67275232988576
"307",0.212353888947317,0.155591792676132,0.922582477956478,0.448335791557162
"308",0.277302722575343,0.36840088223473,0.781744291831274,0.0756160632241517
"309",0.250131402735798,0.0756292708151575,0.420558404138179,0.477888086808712
"310",0.889666218015898,0.554299658704549,0.345520690207902,0.928529860953069
"311",0.0372165520589,0.231181342935722,0.394297499074268,0.886722791730759
"312",0.816212691353368,0.259892757460142,0.614671654900137,0.375483915884979
"313",0.989615267271708,0.395958266585533,0.370574395044241,0.319167001704087
"314",0.865270148068334,0.096847203167355,0.495244454793699,0.415510229670908
"315",0.923921319024105,0.0978817967564932,0.591485337054224,0.95378943084972
"316",0.760184854535785,0.0505880670412444,0.140769173486291,0.252847359160494
"317",0.51085187357551,0.159829926769183,0.0419424807330194,0.264736471901914
"318",0.103154970790991,0.78465689714366,0.699153096514554,0.132188503627133
"319",0.642872223140605,0.675078270449636,0.790649664377394,0.999934049533414
"320",0.811454052257551,0.724716363141446,0.478722989750095,0.36785743098074
"321",0.437003229118085,0.703524605481819,0.112332306161323,0.185677529811926
"322",0.805901382696216,0.737185670387865,0.703481651070594,0.114383624742539
"323",0.768452666447431,0.799602903003605,0.210824381657543,0.577979213850506
"324",0.553690479850796,0.51700756552097,0.295627676065279,0.069629239931237
"325",0.0839991645391897,0.904470448053242,0.797754302733312,0.336602864021968
"326",0.0579541733757859,0.0205848976916501,0.888164448478658,0.746107991836366
"327",0.33295927679399,0.499140638555067,0.802598944865167,0.697926642369878
"328",0.520875209329783,0.92312797848867,0.488192224028587,0.681345075030279
"329",0.708203572316893,0.0653641399874219,0.4581188806785,0.895557262464094
"330",0.652735765871392,0.0602975076772938,0.871761216471703,0.402040303569021
"331",0.653180997003136,0.383036651354549,0.720452436716628,0.776460180827417
"332",0.55538547700138,0.385514003832691,0.0325905288649457,0.90243482221184
"333",0.0511988584171715,0.275603189158386,0.523657518676482,0.196901965569372
"334",0.932525624038119,0.174591355400293,0.859940627136135,0.851590076114517
"335",0.946141388478157,0.392865143190803,0.0775192194372149,0.737046522045109
"336",0.414104652440375,0.910268807087227,0.133356972661402,0.471746973674412
"337",0.323221915616055,0.53247262231673,0.266700452487982,0.764323988587795
"338",0.308357048382583,0.127006788671882,0.746628486425616,0.372824995309846
"339",0.162798206447956,0.845578601346351,0.525466541785614,0.798867830374677
"340",0.662655332216195,0.32270655048745,0.608313351044365,0.087251449488436
"341",0.383566908306176,0.0181538711202198,0.0919172139189738,0.55005235668937
"342",0.752192118753945,0.139652452849051,0.32680915288095,0.0947980862140789
"343",0.736494938485724,0.863630567045683,0.320244723385133,0.954913268309818
"344",0.201759649226109,0.192862092874545,0.987314235182213,0.74336800337503
"345",0.118485900111763,0.969783283805674,0.952732697099979,0.756239483427988
"346",0.415470557793908,0.636344131685328,0.109011154741581,0.408426398520158
"347",0.557497015955658,0.369280532978009,0.862902245746726,0.440639934457639
"348",0.762602296329569,0.203208827163825,0.916232269039444,0.101180034975987
"349",0.511483966173338,0.70745535005017,0.766745519996288,0.678407289474271
"350",0.452530251601378,0.456965836340761,0.0847960684468438,0.676053662000091
"351",0.579627588484436,0.0773391558056963,0.979337509573171,0.964871260218788
"352",0.342302222597479,0.508910726359048,0.327961929549264,0.220574107766151
"353",0.871350132262866,0.963439720344863,0.522694088012047,0.23703916649567
"354",0.975588941137373,0.314186341013493,0.384566565405112,0.123198826146046
"355",0.696977896647794,0.0617658116711703,0.0309652381722948,0.905818041447949
"356",0.942661622936305,0.279407988726827,0.779973966756037,0.429548296519622
"357",0.487933163336877,0.278531151370345,0.923796555144779,0.63663896299433
"358",0.839669621688912,0.643129759968724,0.383956689193645,0.0431715363410435
"359",0.0263614037303653,0.157615766475376,0.693879958477669,0.50373181661857
"360",0.472893524976181,0.706683232905343,0.369530679502391,0.833080627749275
"361",0.763793028297701,0.43854025959636,0.218319324168177,0.633587798629555
"362",0.673821253799168,0.512148301081865,0.91316892504426,0.148290348714883
"363",0.0541157709926899,0.0719225279537828,0.351283551060062,0.650956203879655
"364",0.963564801875369,0.295931789889333,0.116335481178747,0.306111397067351
"365",0.955173241487771,0.687609681637093,0.0614788166270591,0.0672836032336844
"366",0.723375849761069,0.260150923372379,0.592861402937477,0.564522937008379
"367",0.0660975291410328,0.656089827149574,0.255167241490978,0.90029493364439
"368",0.509269455401227,0.974176892999094,0.87692688988056,0.267309534856717
"369",0.755413925693969,0.317991531551816,0.973762128878318,0.256743896037141
"370",0.396064575229372,0.350299641571473,0.652663161959499,0.748403644161964
"371",0.807535876424185,0.502498697646494,0.214977047912377,0.0128897004501362
"372",0.980365302166902,0.818543687570241,0.795226266394103,0.0484395673235745
"373",0.432706403342142,0.555954365746584,0.803517025029287,0.14655426507217
"374",0.585266309958949,0.104954212724697,0.435990589035542,0.719457415457083
"375",0.639355409464333,0.0469754662118586,0.270407773930513,0.967174961974379
"376",0.183366928035061,0.231862521930265,0.279485551053658,0.4358764521914
"377",0.0499021416257269,0.670721133750797,0.747726397886872,0.537495002389353
"378",0.742881605764851,0.705619962309886,0.765691410839624,0.513559887202324
"379",0.206397107573492,0.654440950013564,0.396775799504415,0.226759698063002
"380",0.599551693380677,0.485085345386261,0.155974358297951,0.459782098757569
"381",0.214818160817958,0.719936957583829,0.53986488068177,0.517733102051009
"382",0.112372087118149,0.888479234061337,0.422164882912766,0.247976276032028
"383",0.331123555548423,0.334958219980222,0.576638968802124,0.958409362167918
"384",0.410081656561233,0.938728782566198,0.72722898883479,0.546537022315564
"385",0.127713342160652,0.974570867934131,0.281041744886232,0.548901813861116
"386",0.495005109789781,0.582272368289996,0.00275582815021543,0.935762454741967
"387",0.364535450956984,0.0526146291469091,0.640939684088142,0.0930064088172678
"388",0.199540280965489,0.236138915695649,0.308982074948227,0.0921194174067516
"389",0.606368258097542,0.987006369195213,0.654713405127903,0.173331955056305
"390",0.764860433816378,0.776953080322793,0.0956022086360359,0.947701379490484
"391",0.692711623155711,0.0825511023525282,0.254201657936376,0.480631126722853
"392",0.239445674155972,0.281093551142008,0.958051153674855,0.250289243905406
"393",0.393590830334329,0.184609262309636,0.5040650281656,0.382459636502234
"394",0.409717330921308,0.529483777247702,0.814512227852829,0.435634754241577
"395",0.382304911992313,0.980823161758017,0.427170672716041,0.359614254738803
"396",0.650004454506561,0.816493585548098,0.526690633939912,0.832024589397811
