"","V1","V2","V3"
"225",0.129051272504896,0.178650390011857,0.821440435685217
"226",0.0495734232507779,0.340526539512378,0.222080027520923
"227",0.776679453175582,0.249357198431556,0.97155759491226
"228",0.812158448318618,0.553321554139922,0.303370677162228
"229",0.0955605796721232,0.142973529009614,0.394074015106141
"230",0.086049998683988,0.813337275551166,0.502480669602353
"231",0.203065193207003,0.488787037975687,0.911031434358696
"232",0.100424790096004,0.95935154108896,0.237974245099883
"233",0.828227403367138,0.158004155744067,0.554371456567398
"234",0.665999657781129,0.383609028529442,0.301045787115914
"235",0.679395640091305,0.0802459368601974,0.559004946959737
"236",0.329057023213245,0.920504607351696,0.6468401978278
"237",0.223801575094528,0.633429477069793,0.678910443533345
"238",0.793462948549007,0.859362400663418,0.114768833483769
"239",0.862956379429836,0.504448937185641,0.919289768211144
"240",0.66237387926218,0.665628683159261,0.4071975403309
"241",0.689077693964022,0.076122828684082,0.155463716760278
"242",0.605093393293542,0.910821045337112,0.46947784065402
"243",0.251641578802706,0.327893119082853,0.101494292624162
"244",0.541189293336855,0.0633066382731444,0.397359155300406
"245",0.628632127978573,0.745209569162357,0.248663205197081
"246",0.395862454024942,0.682368278490779,0.364795653935123
"247",0.279218247288705,0.439686200474389,0.284424882407101
"248",0.546401668191621,0.846958124516532,0.815145492469559
"249",0.933094953099332,0.35863156599924,0.216170934360873
"250",0.763407382011813,0.101534952231284,0.488020479436964
"251",0.508200703548999,0.652244895666705,0.594481631156855
"252",0.960085238908484,0.92863388646394,0.156216640867226
"253",0.449606384744735,0.0576728008800585,0.544580696702802
"254",0.062396505750117,0.536454369182632,0.743640144994882
"255",0.910530109237547,0.128326305810894,0.362304324104251
"256",0.857798879464889,0.427779357483877,0.73322841311306
"257",0.105741888331249,0.913783727049761,0.417673247291906
"258",0.07076265039122,0.188776820414766,0.0673214199370705
"259",0.244580429460122,0.331449206927459,0.777930185769884
"260",0.510365518967821,0.144820168144735,0.0957385956382911
"261",0.0574868122581393,0.602963455560883,0.632251272099758
"262",0.359508769902667,0.904469463324973,0.302609354358366
"263",0.51154948261633,0.422284789686091,0.581153218324429
"264",0.940766181179455,0.381073721203221,0.486736249223218
"265",0.202570168095242,0.0969288136281206,0.334433666695841
"266",0.270437072699756,0.71464844502176,0.0494945419070843
"267",0.217670802525245,0.809537649106434,0.94206274975324
"268",0.743472657482073,0.287434429585535,0.58884181343784
"269",0.78842880409477,0.483928366188692,0.176776800567085
"270",0.199333881683914,0.0445556805901495,0.961248948369508
"271",0.120663198353057,0.687074529871212,0.354873491019742
"272",0.568478196467206,0.368083141320718,0.657300756480545
"273",0.0844254859031311,0.0879587474924379,0.750401997259552
"274",0.170995155153463,0.444402360487064,0.784512440059001
"275",0.365949077281901,0.368764915132363,0.739129404333154
"276",0.31571165857637,0.0283994084377108,0.626598149804465
"277",0.931727130582689,0.790651643795094,0.842785308829708
"278",0.649011569311177,0.460969657505463,0.888081086539397
"279",0.905957292771699,0.82837875865799,0.685054515975062
"280",0.215206108337069,0.258086105374885,0.287364352132925
"281",0.881394588236165,0.672984976446855,0.26612689826704
"282",0.349498771495918,0.256470161181808,0.209783584233373
"283",0.0998946666840597,0.458129197494792,0.511062209665044
"284",0.0551190529351256,0.374150944500496,0.862575244888597
"285",0.276368208692875,0.969667009211345,0.271336543076073
"286",0.114305861242049,0.0497549159834827,0.608557098256424
"287",0.0652204201320585,0.259307414532107,0.725588174002312
"288",0.132677039054355,0.558427962758578,0.138008225132445
"289",0.269549246059531,0.931063702060907,0.0799555728541288
"290",0.324260135003299,0.764838070806582,0.825647601288677
"291",0.60933775483431,0.191669115802007,0.537538818468207
"292",0.18533164206992,0.53097836122449,0.0324412080875066
"293",0.753881053709691,0.128775965428379,0.0438417291820848
"294",0.293582486388872,0.716737326688931,0.633806960531843
"295",0.284177055704141,0.675003739302379,0.196220509768464
"296",0.691366427684801,0.761600358826108,0.782294630998014
"297",0.860259847096833,0.519731093208705,0.420935937490514
"298",0.0829187932723601,0.27507931510552,0.344626975699794
"299",0.518114936953477,0.587346120096544,0.495674016562823
"300",0.490667598877169,0.454645762481793,0.336304857663012
"301",0.330672208175861,0.471117665938967,0.466285706286186
"302",0.712421733055131,0.320005042694309,0.687736437158393
"303",0.0306139500578865,0.49127067313463,0.0343554932497708
"304",0.684965828625219,0.222533995378762,0.0240968590582322
"305",0.891423509978091,0.887218150686739,0.0395258558934022
"306",0.549757345554286,0.625854906449427,0.332000348775847
"307",0.853998865391726,0.754145568823109,0.443220677203499
"308",0.774541248119702,0.670841965677017,0.766655955469302
"309",0.260835373891917,0.17136519615738,0.493866996865586
"310",0.299360027652167,0.280351586189188,0.566634285607641
"311",0.16636953202043,0.349111686705479,0.961581519201531
"312",0.735253564538767,0.59898166836439,0.642051426612972
"313",0.22194427591682,0.806838397203745,0.491121243288009
"314",0.194658810186333,0.747426105734027,0.219459087193079
"315",0.496171490563013,0.0930953099635164,0.696096322295655
"316",0.47829956430842,0.132479608924394,0.313166498709137
"317",0.391899051437088,0.458879940975125,0.944976612785498
"318",0.798495836821385,0.627358623086807,0.950406462985889
"319",0.792052352713488,0.378904600625725,0.299660934298632
"320",0.7483825421789,0.0618328824988566,0.340258286595012
"321",0.654560268717552,0.434359523694563,0.409508089038676
"322",0.309329318897466,0.134793331515975,0.0546697956606347
"323",0.38147049484209,0.325940218088882,0.294881346122628
"324",0.147199527767953,0.680090540491843,0.0689918072298834
"325",0.0430488836399413,0.800778078130846,0.347286090642613
"326",0.344609545935611,0.165506228415096,0.769101034549198
"327",0.394115745352049,0.211586682028802,0.588556013323832
"328",0.809204926984717,0.865601425981149,0.855971428876344
"329",0.773757828235227,0.343714179636445,0.134167581809951
"330",0.636128413207895,0.96685217128867,0.773149498507514
"331",0.877461572835621,0.244698914576189,0.351447705099958
"332",0.440653534391562,0.705446315326262,0.758908723430442
"333",0.741653281669465,0.108997934511863,0.673489470021533
"334",0.414619374119544,0.60219185047284,0.552060775462139
"335",0.130028515491036,0.656550124003884,0.708308273267467
"336",0.92689665572618,0.0692877250357664,0.854591945539827
"337",0.726862339374077,0.772093258008161,0.38441050978577
"338",0.257548050443043,0.578562615813155,0.76761095600502
"339",0.0262480836198665,0.547423060803807,0.197489724762272
"340",0.405862950664014,0.163031732932598,0.474110445101147
"341",0.652549918943883,0.0230137689491468,0.923549501232337
"342",0.547261700821774,0.578837573780745,0.711058726520278
"343",0.50279081613025,0.849808305399492,0.446318541570633
"344",0.67516553271196,0.538322040825816,0.248361412276447
"345",0.0902502284385264,0.923016419052146,0.620504784605998
"346",0.411378224420893,0.747006878462354,0.193472735269461
"347",0.82239663238105,0.106643630233926,0.135095853922955
"348",0.437199645988044,0.591473492265213,0.0221824619130764
"349",0.996560398313616,0.807762548146503,0.0565096572294299
"350",0.953777723906429,0.289890094339249,0.822950949181603
"351",0.864385952333521,0.941242206458867,0.736025321965904
"352",0.875400873324169,0.895962157615327,0.966929122629975
"353",0.151770677964669,0.570058822062731,0.959375775882841
"354",0.80614751388086,0.778861226641706,0.619766441630865
"355",0.499469492965644,0.174026411335383,0.879105222684863
"356",0.701757570694068,0.217673146078762,0.883650920639879
"357",0.87364908128744,0.453641055728575,0.534799228110018
"358",0.844189308675538,0.0187160128138826,0.277766373521382
"359",0.692538180326644,0.515759008305946,0.0988865430210717
"360",0.139186749976527,0.88065106371085,0.920988020875624
"361",0.61443354726769,0.298802657317636,0.471240941005027
"362",0.236655749952021,0.522676970755149,0.396786442301569
"363",0.650583137825264,0.88389276883831,0.375432143984695
"364",0.381104186593355,0.49297991721658,0.650702880286678
"365",0.533578333942486,0.795791225950234,0.279010542754882
"366",0.111489418259755,0.886561600372328,0.14419437477099
"367",0.973305456471696,0.840723945527071,0.378859052714293
"368",0.492439929286151,0.948252477086415,0.0528159857960418
"369",0.892397405855424,0.675740342792124,0.149545626587101
"370",0.698551061168712,0.89884598828952,0.964640137889489
"371",0.551380403691437,0.0225270138245209,0.770463014993085
"372",0.667275090421151,0.727119072998674,0.604048792172689
"373",0.267599961498885,0.158615224279596,0.263349936814713
"374",0.483382133089139,0.237578321286211,0.359601259637025
"375",0.261539583309953,0.45239348827196,0.100578625010593
"376",0.395407672564699,0.776657719328733,0.638304390221102
"377",0.733003810255988,0.190016115318452,0.422515650638712
"378",0.730873344817332,0.358043032244313,0.914502630099721
"379",0.172780641869176,0.464136856071252,0.18484642818304
"380",0.559333861566348,0.36368023864559,0.220665305092532
"381",0.68351311145949,0.219785020298191,0.227863106439223
"382",0.448315649481623,0.70174904484202,0.871256780471054
"383",0.829902860676936,0.261030271221285,0.529212784860283
"384",0.909461632000748,0.162315709604216,0.639023281577309
"385",0.981260552061722,0.0590203134821994,0.454246621325479
"386",0.8408192959042,0.399011816381078,0.8500679518319
"387",0.563512590789635,0.0709007675337073,0.514458560163621
"388",0.572725252679416,0.341848468297893,0.0382517175442938
"389",0.313149299047488,0.020167084068193,0.128784886453899
"390",0.368257261067961,0.335330679593608,0.091845795997485
"391",0.703358210770946,0.62203060690746,0.526143538596641
"392",0.882523970764929,0.472661560241,0.308021190517715
"393",0.277732213845011,0.303971728834191,0.383671860549532
"394",0.542944494985443,0.529683707451914,0.110890842974186
"395",0.32617556311689,0.124969940886034,0.401439593683463
"396",0.782034186475378,0.636642691981646,0.0704554694511795
"397",0.141135667092832,0.308734285231746,0.171407164673521
"398",0.00188488067194287,0.0841439793960723,0.400927214668398
"399",0.230520426964919,0.116651512664144,0.681300253363858
"400",0.598524593651361,0.618290459383944,0.884344144413647
"401",0.917651601673237,0.873335734088905,0.242347976523451
"402",0.964020726328516,0.683734844378196,0.380220434436175
"403",0.361725626667695,0.885586781462854,0.979094969908308
"404",0.555808917003617,0.438408897418994,0.809124539130633
"405",0.318896876448832,0.690691537335848,0.496400852773804
"406",0.0919028674807799,0.310317992507147,0.457974622832013
"407",0.930712910467825,0.446205230154696,0.656984720432998
"408",0.247244879316672,0.663035431507243,0.940366143961104
"409",0.306042700410887,0.791912536976327,0.142744316004682
"410",0.11043767578667,0.395745071875863,0.618336051658927
"411",0.981845019889131,0.646816574756854,0.234146945487508
"412",0.592234271634038,0.669060872924581,0.485112304112741
"413",0.505976590646231,0.321798884383669,0.751783453421002
"414",0.400937604654048,0.421076049361311,0.211362329248139
"415",0.956675617101469,0.161119666562549,0.265576862602694
"416",0.868478857716545,0.993448466221868,0.323110873669253
"417",0.713601463656939,0.684703178543464,0.286204396260104
"418",0.016510666613467,0.532401634945667,0.363319615766606
"419",0.0630022330878169,0.688264419388891,0.482711982997134
"420",0.162019514178392,0.971820934078922,0.800993421884653
"421",0.944666596921826,0.0427129030097941,0.18624299707756
"422",0.978319753395127,0.545270795332201,0.717558049740203
"423",0.625986640632618,0.180706047852124,0.350188106107193
"424",0.183612300394369,0.272487307972873,0.0422199688715461
"425",0.951074055001539,0.501146857946712,0.0185315202356183
"426",0.137387071723185,0.137171039380067,0.25973155147263
"427",0.122834824894422,0.14698596969513,0.974614511566968
"428",0.325615536347032,0.989154369868671,0.562343701692631
"429",0.787094649875071,0.766499520166711,0.165484135807492
"430",0.423851434469689,0.642152464611323,0.988223015212321
"431",0.149695604093639,0.300414746511461,0.845518543421889
"432",0.35028486317456,0.178375232472484,0.895250729852955
"433",0.670854148692451,0.19303719451651,0.73751114556832
"434",0.844870314759069,0.720292146359903,0.869167510769995
"435",0.281103134682469,0.836578956234069,0.698105680581981
"436",0.705845625097863,0.854155695175286,0.625331036838636
"437",0.700858097649845,0.845346194948735,0.0336499206665238
"438",0.994812766067418,0.756641196091992,0.689206807013002
"439",0.0347142072707149,0.488247151829169,0.827332436876105
"440",0.653321638374057,0.535543262136967,0.753736607340896
"441",0.570451846651267,0.730312100820509,0.797077935762105
"442",0.504927334321131,0.152523346376339,0.596079174923777
"443",0.0959881728425223,0.148385770234745,0.519562857559816
"444",0.869221867640902,0.598355293074024,0.820065258511209
"445",0.2742864215527,0.608252380289403,0.0147256923729687
"446",0.644752823658554,0.780948192119332,0.943581714656071
"447",0.104319801838802,0.727282356394322,0.843791959744412
"448",0.575571165027629,0.97957598516651,0.593638398111133
"449",0.264296991577638,0.0177959929316837,0.42602561880269
"450",0.300165713583119,0.784819359416475,0.413675880578812
"451",0.85242609811847,0.283085067817675,0.235305702393276
"452",0.143787999270218,0.811263100338235,0.61639837277654
"453",0.377722823802448,0.0158028146015879,0.292323113658931
"454",0.45817715727957,0.975241735496425,0.290761389241088
"455",0.535298448323405,0.00250691278837621,0.0445430656349553
"456",0.974430193870794,0.474819648646018,0.931810300744338
"457",0.263000799050621,0.549333448460592,0.276874689414565
"458",0.693381507479187,0.992826686368457,0.179093924069977
"459",0.340470458368571,0.948586005901785,0.762116397042825
"460",0.0208074005360582,0.484606114136654,0.659561450827002
"461",0.832321114743993,0.881564341329171,0.429932018152571
"462",0.311380536016409,0.406418031678934,0.557813003835534
"463",0.471620264923466,0.371845013429078,0.433637571579644
"464",0.900402390249406,0.314289735916536,0.716022059008413
"465",0.907740747760316,0.619943250683136,0.4809078055557
"466",0.404677989855409,0.467262199107291,0.813924687915881
"467",0.990791871479513,0.469618530216228,0.436333002850546
"468",0.993817962379461,0.118290164801957,0.93393117537722
"469",0.232779895065885,0.344945653069299,0.662791063843095
"470",0.872847681963218,0.229556643520815,0.0312001143878193
"471",0.156061237051285,0.890259113607462,0.309062608559616
"472",0.0323769099647844,0.0472541882420358,0.848775918341707
"473",0.641340903903225,0.292958336686383,0.132642084352473
"474",0.661198415254309,0.429742312925602,0.653644983988322
"475",0.971446698527184,0.232809011006528,0.440052735077084
"476",0.3895062950789,0.155925371698769,0.162372770413224
"477",0.826714012985384,0.131274258498036,0.798627156872369
"478",0.384699478388564,0.624334153057675,0.272955541212245
"479",0.634334596037931,0.614981408177742,0.160280074098014
"480",0.113702098399933,0.0866954369852985,0.115753120773006
"481",0.72263878977658,0.183361169113112,0.549210089536583
"482",0.501257882122549,0.498157567658927,0.9308779108674
"483",0.824382725417547,0.00959805560265002,0.424965743027694
"484",0.482229630905204,0.878500838211205,0.901040753629059
"485",0.0291383842525205,0.83238946130599,0.952390171221923
"486",0.342456565009364,0.643424056287788,0.834436372646264
"487",0.385941462327194,0.897209290611292,0.454441113971573
"488",0.296575630764876,0.0565006956162064,0.764576963657247
"489",0.0934841462933192,0.703310945369303,0.206889476741531
"490",0.16784997422747,0.22393374865409,0.735230645653459
"491",0.145889513061848,0.59072865717745,0.442083735294041
"492",0.979981807782647,0.312963978449947,0.945876755748011
"493",0.484720069731453,0.811904306190887,0.080479945072106
"494",0.688440437537086,0.860459022366309,0.837649300602664
"495",0.363077971498881,0.107732791892652,0.564022430013865
"496",0.876901283569168,0.911522009317164,0.605747077403524
"497",0.522343880302339,0.742728481447058,0.667373890024277
"498",0.736687446626103,0.481874584010137,0.338355663703156
"499",0.0411695980267333,0.434192781620992,0.136555779667771
"500",0.243387092848175,0.86833669169174,0.846830195947883
"501",0.594299768867703,0.121704411798689,0.163006913580133
"502",0.412049296025985,0.528136333927978,0.130235917278499
"503",0.0378057925213527,0.718899600954527,0.613047095604041
"504",0.351673351188323,0.338708092053753,0.981056934247193
"505",0.760570655073638,0.514932968922492,0.885827095164984
"506",0.708275890069947,0.905795633733006,0.500898288989307
"507",0.297754832035197,0.566331675964674,0.516455770422305
"508",0.00410558954346925,0.403700713809646,0.43861957133415
"509",0.337876072545935,0.276995359028557,0.80353715430546
"510",0.165597955929115,0.927851419957089,0.507157282803673
"511",0.480448829319794,0.98609555565619,0.772404788418873
"512",0.720977640912003,0.833448902068527,0.269150925092399
"513",0.176234230886746,0.375302057602842,0.320746790308705
